This fits B3 to B11 into the virial expansion since maxPower is set to 9.
Number of particles: 108
dryVolFracMax: 0.0033
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 51.051810587630925
Number of monomers: 2916666.666666667
Number of chains: 116.66666666666669
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 4.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.34744013330601775, 2.864788975654117E-4, -6.376950427718745, 2.4034545973923827, 2.034249503231517, -0.002179349506267753, 1.502233347612807, -0.00261488210504646, 2.0950740741932088E-4, 2.260251913593861E-4, 6.626332067901235, 0.34747370285777696, 3578.476949399441, 854.2984428559909, 4874.9278092498025, 0.734057423908833
0.0013, 0.3763791143307186, 3.10352139029196E-4, -5.111538283575644, 1.439103697388998, 2.215607067633382, -0.0023712400731189637, 1.5023879684137216, -0.002807947521593494, 2.5507129924286817E-4, 1.816361492316618E-4, 6.628182582304536, 0.3764298447625917, 3581.4758359110488, 855.0143742741319, 4879.013166081478, 0.734057423908833
0.0014, 0.40526262106758587, 3.342253804929803E-4, -2.299755454953145, 2.677356900769266, 2.4445127357385434, -0.002422430777742914, 1.5024951003722598, -0.002999174719602353, 3.0781346889441504E-4, 2.6893047296502344E-4, 6.630018930041154, 0.4053859866674065, 3584.4534201523275, 855.72522014984, 4883.069503016839, 0.7340574239088332
0.0015, 0.43423229751607684, 3.580986219567647E-4, -1.8417030692291374, 2.730605724132519, 2.7287724283272645, -0.002479704557531192, 1.5025662829341426, -0.003188695233083918, 3.693950627698209E-4, 3.395956127829054E-4, 6.632765041152261, 0.4343421285722212, 3588.9092377294405, 856.7889682392099, 4889.139624279814, 0.7340574239088332
0.0016, 0.46315978115589307, 3.8197186342054886E-4, 2.025287705863528, 3.2858522280874705, 3.0680143601270506, -0.0025088855894086614, 1.502624387998974, -0.0033766230161081877, 4.411235001358898E-4, 4.266139265636365E-4, 6.634759598765433, 0.463298270477036, 3592.1479047120756, 857.5621430281822, 4893.5516319472645, 0.7340574239088332
0.0017, 0.4920396089792419, 4.0584510488433315E-4, 3.988900661989139, 3.489276377862185, 3.4561668338034823, -0.002381319058963546, 1.5025159983088432, -0.0035630577486152858, 5.249915982819554E-4, 6.567470913697844E-4, 6.637749032921812, 0.49225441238185075, 3597.005652155455, 858.721844805041, 4900.169298747108, 0.7340574239088331
0.0018, 0.5209425025876797, 4.297183463481176E-4, -5.179033156367655, 4.12527929604828, 3.879259101460005, -0.0023161242240687828, 1.502498596275343, -0.003748087361811589, 6.224920878692434E-4, 8.094710498735627E-4, 6.641845339506183, 0.5212105542866655, 3603.669145770207, 860.3126367256145, 4909.2469177421835, 0.7340574239088332
0.0019, 0.5498517593797497, 4.535915878119019E-4, 1.865981773356352, 3.9630893171893473, 4.31683987000714, -0.0026264912155679132, 1.5028103449275465, -0.003931790000723226, 7.337651136264138E-4, 5.71533671528899E-4, 6.644213467078192, 0.5501666961914803, 3607.525148555684, 861.2331895814418, 4914.499916567459, 0.7340574239088331
0.002, 0.5786993054390283, 4.7746482927568624E-4, 6.995076767777134, 4.197389397711081, 4.753393064582131, -0.002224091493106018, 1.5024360104971217, -0.004114235572503025, 8.610570770563016E-4, 0.0010290870023407052, 6.650053713991777, 0.579122838096295, 3617.0465294988617, 863.5062518446933, 4927.470810441779, 0.734057423908833
0.0021, 0.6075709293774854, 5.013380707394704E-4, 2.4229028934761443, 5.929318662339165, 5.170424363352279, -0.002289001273632074, 1.5026237970104617, -0.0042954869843524115, 0.0010026029731550652, 0.0010038827375652723, 6.653992314814822, 0.6080789800011096, 3623.47709782172, 865.0414369479029, 4936.231117351576, 0.7340574239088332
0.0022, 0.6364813585867034, 5.252113122032547E-4, 9.399021817981074, 5.63884898249687, 5.564277063652742, -0.0021054826296109806, 1.5024426999971823, -0.0044756011451519695, 0.001158608373028341, 0.0012115101425126478, 6.657510000000002, 0.6370351219059244, 3629.226875111399, 866.4140951638977, 4944.063988598981, 0.7340574239088331
0.0023, 0.6653468809945492, 5.490845536670391E-4, 13.80711198944696, 5.378987283855593, 5.941665224851461, -0.00183988175188715, 1.5021596138531847, -0.004654629784629776, 0.0013262289425633577, 0.001488519090179268, 6.655393960905354, 0.665991263810739, 3625.767408143343, 865.5882082612538, 4939.351187045071, 0.7340574239088333
0.0024, 0.6942933361368181, 5.729577951308231E-4, 8.676745686888493, 6.685194516368625, 6.3439750210087125, -0.0014449461080765988, 1.5018955097859708, -0.004832620129818146, 0.0015111892342358768, 0.0018764847875056701, 6.65922485596707, 0.6949474057155537, 3632.0320701118276, 867.0837861398801, 4947.885481181253, 0.734057423908833
0.0025, 0.7230804708326818, 5.968310365946075E-4, 17.970653949279644, 6.511939551730546, 6.8214064029252794, -0.0014205346528919707, 1.5018469017963962, -0.005009615468588517, 0.0017123922906510033, 0.0018766885250455433, 6.663571872427979, 0.7239035476203683, 3639.1494804187023, 868.7829426884085, 4957.581466910781, 0.7340574239088331
0.0026, 0.7518352303469684, 6.207042780583919E-4, 26.771041216829552, 7.581039912135027, 7.454150292266662, -5.791201000932347E-4, 1.5011127259032124, -0.005185655622889315, 0.0019339314631927756, 0.0026726040596033044, 6.670155401234572, 0.7528596895251831, 3649.9464483269644, 871.3605289079153, 4972.290081736537, 0.7340574239088332
0.0027, 0.780587008968793, 6.445775195221761E-4, 31.583128234895952, 8.814385023423712, 8.341623398154914, -1.3100658661066317E-4, 1.5007948155779292, -0.005360777349080229, 0.002180632274756733, 0.0030491384877128326, 6.677937325102877, 0.7818158314299978, 3662.73629553003, 874.4138800135522, 4989.71357857274, 0.7340574239088331
0.0028, 0.8091427955661614, 6.684507609859605E-4, 62.20453299410833, 9.342778286402838, 9.603394766379319, 9.458929603113906E-4, 1.4997712345493945, -0.005535014678884134, 0.0024630247430462715, 0.004017882896149253, 6.690086121399175, 0.8107719733348124, 3682.762915941879, 879.1948834615084, 5016.995668174405, 0.7340574239088331
0.0029, 0.8374419124065156, 6.923240024497446E-4, 110.19545916404272, 11.200360190695122, 11.366169744225838, 0.0028643088684096457, 1.4980492392600016, -0.005708399211575585, 0.002792620516007094, 0.0057800875639781365, 6.706074074074074, 0.8397281152396272, 3709.229239904834, 885.5132528877721, 5053.05050952731, 0.7340574239088331
0.003, 0.8654161187136811, 7.161972439135289E-4, 201.99007481493814, 13.864027456306424, 13.762297711887056, 0.006246101996990233, 1.4950089676091547, -0.005880960365824366, 0.0031893183609940645, 0.008937744001820534, 6.731284773662549, 0.8686842571444419, 3751.219942051059, 895.5377946034789, 5110.254075322786, 0.7340574239088329
0.0031, 0.8927985432399662, 7.400704853773128E-4, 398.8799100019914, 16.656949575663592, 16.915620319520386, 0.012568300555380035, 1.48908622496174, -0.0060527255979264645, 0.003674262216620039, 0.01494676393668646, 6.767181790123455, 0.8976403990492565, 3811.554779566423, 909.9416760503036, 5192.447696080793, 0.7340574239088331
0.0032, 0.9189017169866689, 7.639437268410973E-4, 692.8094593423914, 21.286713893830186, 20.944063035544172, 0.025379857964912683, 1.4771151759906127, -0.006223720591850007, 0.004274912576360035, 0.027328665980402653, 6.817656347736627, 0.9265965409540712, 3897.4805342874397, 930.454938954431, 5309.503599232708, 0.7340574239088332
