This fits B3 to B12 into the virial expansion since maxPower is set to 10.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.002, 0.6867679202160083, 4.7746482927568624E-4, 8.739003298241855, 5.700838188522057, 5.85564555098108, -6.050721676802789E-4, 1.500964039315932, -0.004114235572503025, 0.0012763911805839662, 0.00223277222423878, 7.070820072016464, 0.687564890104061, 4181.773830443932, 998.3249640112217, 5923.221301207076, 0.7059965545423299
0.0021, 0.7209787870117909, 5.013380707394704E-4, 6.15100747653366, 5.629809251441829, 6.373803365240747, -6.495417952137894E-4, 1.5009825693424848, -0.0042954869843524115, 0.0014664334852637628, 0.0021795117038748593, 7.073049341563792, 0.721943134609264, 4185.730333527789, 999.269509545953, 5928.825440573482, 0.7059965545423298
0.0022, 0.755179616784721, 5.252113122032547E-4, 28.361786926511733, 6.819701338795624, 6.848838613422231, -3.061986890727686E-4, 1.500751027375307, -0.0044756011451519695, 0.0016778342853551176, 0.0024915681707240833, 7.082532129629632, 0.756321379114467, 4202.588253287231, 1003.2940414358957, 5952.703630418715, 0.7059965545423298
0.0023, 0.7892545232852768, 5.490845536670391E-4, 47.243601589182305, 7.701707557753717, 7.452113056488088, 7.150902433831039E-4, 1.499835607282193, -0.004654629784629776, 0.0019086982629822336, 0.003461021765030646, 7.092155257201644, 0.79069962361967, 4219.741871300013, 1007.3891660838624, 5977.000658360872, 0.7059965545423299
0.0024, 0.8231637468927239, 5.729577951308231E-4, 90.44722120457402, 8.860731414593094, 8.487709041164635, 0.0019675534991826314, 1.4986842705763939, -0.004832620129818146, 0.002169925176330856, 0.0046302484526699215, 7.108825956790122, 0.8250778681248729, 4249.568431904082, 1014.5097329172136, 6019.2481175193725, 0.7059965545423299
0.0025, 0.8566501751173388, 5.968310365946075E-4, 169.86829508524798, 10.461132764175014, 10.30646384782085, 0.005066837676979173, 1.4957791854192313, -0.005009615468588517, 0.0024802616861450133, 0.0075961914594226765, 7.136482397119339, 0.8594561126300759, 4299.359676395148, 1026.396516942389, 6089.774303760246, 0.7059965545423297
0.0026, 0.8895243126293205, 6.207042780583919E-4, 354.3397056998469, 13.163692592909145, 13.168666973644577, 0.01013220877605166, 1.491038312756829, -0.005185655622889315, 0.0028667513926059485, 0.012451113006335026, 7.177701738683134, 0.8938343571352789, 4374.288324226682, 1044.2844139647596, 6195.906050933015, 0.7059965545423298
0.0027, 0.9207662211781936, 6.445775195221761E-4, 704.2330401663068, 16.766989009529745, 17.066084214529837, 0.022068819153154007, 1.479683061275308, -0.005360777349080229, 0.003365310618401729, 0.02406428588383251, 7.240115452674895, 0.9282126016404819, 4489.393330861097, 1071.7637101354985, 6358.945099627852, 0.70599655454233
0.0028, 0.948456096242662, 6.684507609859605E-4, 1094.2261635198731, 21.127733041250966, 21.54543930836371, 0.04388072505111135, 1.458721772116865, -0.005535014678884134, 0.004007009042489962, 0.04540873068750552, 7.328095473251032, 0.9625908461456849, 4655.052022165517, 1111.3118095163477, 6593.590283430216, 0.7059965545423299
0.0029, 0.9675780342222478, 6.923240024497446E-4, 1605.0952129586844, 26.274918410580725, 25.657420820207335, 0.07446685985237858, 1.4296246616670312, -0.005708399211575585, 0.004785098035073432, 0.07539016102888073, 7.42080822016461, 0.9969690906508879, 4833.979522247572, 1154.0276036560497, 6847.029905664698, 0.7059965545423301
