#Minimum dry volume fraction: 0.01
#Maximum dry volume fraction: 0.04
#Dry volume fraction increment: 1.0E-4
#Initial configuration: FCC
#Number of particles: 32
#Dry volume fraction increment: 1.0E-4
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 14.964407707272963
#Number of monomers: 2916666.666666667
#Number of chains: 2916.666666666667
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#x-link fraction: 0.001
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 50
#Displacement tolerance: 0.0
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.002
#phi0,    phi,    <alpha>,    <alpha_tilde>,    zeta,    lindemannParameter
0.0261, 0.9715740150628518, 3.5689378472222244, 3.3388351217108503, 1.1243930339815214, 0.0
0.0262, 0.9717998879650807, 3.5661999131944464, 3.334851499700233, 1.1287010532688069, 0.0
0.0263, 0.9720297668382927, 3.563570416666668, 3.3309115024092915, 1.1330090725560924, 0.0
0.0264, 0.9722736518136942, 3.5611069618055544, 3.326941636908598, 1.137317091843378, 0.0
0.0265, 0.9724559159297407, 3.558177864583334, 3.3229448026181023, 1.1416251111306635, 0.0
0.0266, 0.9726683980588258, 3.555576579861111, 3.319055544821125, 1.145933130417949, 0.0
0.0267, 0.972847610794321, 3.5527172395833335, 3.3150922739044195, 1.1502411497052345, 0.0
0.0268, 0.9730255934854475, 3.5498967013888896, 3.311164835889746, 1.15454916899252, 0.0
0.0269, 0.9731322965040295, 3.5464735763888893, 3.3071396955405654, 1.1588571882798056, 0.0
0.027, 0.9733181349194193, 3.5438303124999977, 3.3032748504690224, 1.163165207567091, 0.0
0.0271, 0.9734437794659684, 3.540668888888889, 3.299375909653224, 1.1674732268543766, 0.0
0.0272, 0.9735822899902017, 3.5376499999999997, 3.2954386118955568, 1.1717812461416621, 0.0
0.0273, 0.9736891417374945, 3.5343892013888882, 3.291576824730382, 1.1760892654289476, 0.0
0.0274, 0.9738381363062384, 3.531563854166668, 3.287714815400267, 1.1803972847162332, 0.0
0.0275, 0.9739659558157776, 3.5285794097222225, 3.2838319621492644, 1.1847053040035187, 0.0
0.0276, 0.974067815753179, 3.5253660763888885, 3.2799828994934983, 1.189013323290804, 0.0
0.0277, 0.9741559196301541, 3.52205326388889, 3.2761409452868007, 1.1933213425780895, 0.0
0.0278, 0.9742399187149456, 3.51873109375, 3.272339494119079, 1.197629361865375, 0.0
0.0279, 0.9743467993591461, 3.5156258159722222, 3.2685179742457, 1.2019373811526606, 0.0
0.028, 0.974459350337586, 3.5126720312499993, 3.2647274346874267, 1.206245400439946, 0.0
0.0281, 0.9745175915371812, 3.509188454861109, 3.2609324341186436, 1.2105534197272316, 0.0
0.0282, 0.9746042781545645, 3.506017083333333, 3.257169716678411, 1.2148614390145172, 0.0
0.0283, 0.9746806375832319, 3.5027610763888877, 3.253422551836586, 1.2191694583018027, 0.0
0.0284, 0.9747614293798116, 3.499595451388892, 3.2496760762082655, 1.2234774775890882, 0.0
0.0285, 0.9748135701657403, 3.4960971527777778, 3.2459238227026197, 1.2277854968763737, 0.0
0.0286, 0.9748924269793516, 3.492937204861113, 3.2422367634651437, 1.2320935161636593, 0.0
0.0287, 0.9749619377900288, 3.489721510416667, 3.238495303532773, 1.2364015354509448, 0.0
0.0288, 0.975026766524247, 3.4864862500000027, 3.234837468246668, 1.2407095547382303, 0.0
0.0289, 0.9751004030623075, 3.483368697916667, 3.231191022411622, 1.2450175740255158, 0.0
0.029, 0.9751446544490014, 3.4799275000000005, 3.2275144489384626, 1.2493255933128014, 0.0
0.0291, 0.9752197075829361, 3.476856649305554, 3.2238687416363954, 1.2536336126000869, 0.0
0.0292, 0.9752518790093264, 3.473333541666666, 3.2202329529775677, 1.2579416318873724, 0.0
0.0293, 0.9753095360642224, 3.470107586805554, 3.216673724083933, 1.262249651174658, 0.0
0.0294, 0.9753591011969766, 3.466861336805557, 3.2130466283957717, 1.2665576704619432, 0.0
0.0295, 0.9754126734697351, 3.463640694444444, 3.209478375002331, 1.2708656897492288, 0.0
0.0296, 0.9754261668355526, 3.4599314583333323, 3.205852471026902, 1.2751737090365143, 0.0
0.0297, 0.9755093190351427, 3.4571426041666666, 3.2023760137706896, 1.2794817283237998, 0.0
0.0298, 0.9755342727072637, 3.4536645486111133, 3.198797196140665, 1.2837897476110853, 0.0
0.0299, 0.9755744013032707, 3.450357065972224, 3.1952593781893532, 1.2880977668983709, 0.0
0.03, 0.9756213428364007, 3.4471237326388877, 3.1917530564376713, 1.2924057861856564, 0.0
0.0301, 0.9756449162348959, 3.4436840798611135, 3.188223237086574, 1.296713805472942, 0.0
0.0302, 0.9756907185565376, 3.4405523437499985, 3.1847623941951513, 1.3010218247602274, 0.0
0.0303, 0.9757176700243384, 3.4371640451388896, 3.1812683042217595, 1.305329844047513, 0.0
0.0304, 0.9757397721291958, 3.433668732638891, 3.177810230451295, 1.3096378633347985, 0.0
0.0305, 0.9757826299183345, 3.430612725694443, 3.174380069205801, 1.313945882622084, 0.0
0.0306, 0.9758179244359111, 3.4273821354166674, 3.1710349495587216, 1.3182539019093695, 0.0
0.0307, 0.9758557945665887, 3.4241802256944442, 3.1675311360569296, 1.322561921196655, 0.0
0.0308, 0.9758617848481832, 3.4206265972222223, 3.1641352863727104, 1.3268699404839406, 0.0
0.0309, 0.9758913983776396, 3.4173672222222233, 3.160767885251956, 1.331177959771226, 0.0
0.031, 0.9759412768140863, 3.414471597222223, 3.157438239994517, 1.3354859790585116, 0.0
0.0311, 0.9759512849781216, 3.410987378472222, 3.1540055623339347, 1.3397939983457972, 0.0
0.0312, 0.9759876768020709, 3.407912447916666, 3.150691837286364, 1.3441020176330825, 0.0
0.0313, 0.9760191558195149, 3.4047888368055568, 3.1473800914478187, 1.3484100369203682, 0.0
0.0314, 0.9760504104650706, 3.401672708333336, 3.144042713403551, 1.352718056207654, 0.0
0.0315, 0.9760578755566472, 3.398194739583334, 3.14072265060696, 1.3570260754949395, 0.0
0.0316, 0.9760803292627263, 3.394998854166668, 3.1374490820549954, 1.3613340947822252, 0.0
0.0317, 0.9761167497400816, 3.3920463194444443, 3.134156532276786, 1.365642114069511, 0.0
0.0318, 0.9761305712934896, 3.3887517534722233, 3.1309237941038495, 1.3699501333567965, 0.0
0.0319, 0.9761481899689056, 3.385507795138888, 3.127631952220694, 1.3742581526440822, 0.0
0.032, 0.9761592601496407, 3.3821080555555536, 3.124370042311904, 1.3785661719313678, 0.0
0.0321, 0.9761937430064763, 3.3791633506944434, 3.1211517497102075, 1.3828741912186535, 0.0
0.0322, 0.9762089713763501, 3.3759341319444474, 3.1179944440640015, 1.3871822105059393, 0.0
0.0323, 0.9762153569904941, 3.372594947916666, 3.1146947622922987, 1.3914902297932248, 0.0
0.0324, 0.9762277270599564, 3.369336458333333, 3.111545885724609, 1.3957982490805105, 0.0
0.0325, 0.9762612335730163, 3.3665113541666654, 3.1084018830756017, 1.400106268367796, 0.0
0.0326, 0.9762830249532611, 3.3633790104166654, 3.105207226948531, 1.4044142876550818, 0.0
0.0327, 0.9762860333838681, 3.360052482638892, 3.1020666668111136, 1.4087223069423676, 0.0
0.0328, 0.9763017932100357, 3.356958836805557, 3.0989012113194576, 1.413030326229653, 0.0
0.0329, 0.9763172798575543, 3.3538322048611118, 3.09581845800231, 1.4173383455169388, 0.0
0.033, 0.9763458736357437, 3.350951822916668, 3.0927318462115854, 1.4216463648042246, 0.0
0.0331, 0.9763502436697257, 3.3477446875000014, 3.0896002212316374, 1.42595438409151, 0.0
0.0332, 0.9763528795199492, 3.3444155381944447, 3.086481940871272, 1.4302624033787958, 0.0
0.0333, 0.9763753033981423, 3.3414621006944447, 3.083418484537883, 1.4345704226660814, 0.0
0.0334, 0.9763860938271471, 3.338309027777782, 3.0803340170892097, 1.4388784419533671, 0.0
0.0335, 0.976406816704172, 3.3354212326388866, 3.07732054272405, 1.4431864612406529, 0.0
0.0336, 0.9764198630474636, 3.3323741666666677, 3.0742304427757605, 1.4474944805279384, 0.0
0.0337, 0.9764233405613709, 3.329128506944444, 3.071228628433633, 1.4518024998152241, 0.0
0.0338, 0.9764442066853871, 3.326227916666669, 3.0682332649576307, 1.4561105191025097, 0.0
0.0339, 0.976451930711812, 3.3231607812500017, 3.0651257169634154, 1.4604185383897954, 0.0
0.034, 0.9764717196408962, 3.3202476388888886, 3.0622392517313215, 1.4647265576770812, 0.0
0.0341, 0.9764778472508135, 3.3171685243055538, 3.0592367127762197, 1.4690345769643667, 0.0
0.0342, 0.9765055894000049, 3.3144697048611103, 3.056243744942115, 1.4733425962516524, 0.0
0.0343, 0.9765076614325988, 3.3112826041666668, 3.0532840735339484, 1.4776506155389382, 0.0
0.0344, 0.9765134376656434, 3.308272725694445, 3.0503012341899947, 1.4819586348262237, 0.0
0.0345, 0.9765301114342148, 3.3053017881944418, 3.0473974703178004, 1.4862666541135094, 0.0
0.0346, 0.9765407166488258, 3.3024066666666654, 3.0444792837542867, 1.490574673400795, 0.0
0.0347, 0.9765407029314203, 3.2992340451388906, 3.0415461656586014, 1.4948826926880807, 0.0
0.0348, 0.9765522339994784, 3.296306180555555, 3.0386193951649823, 1.4991907119753665, 0.0
0.0349, 0.9765585113658046, 3.2933653645833347, 3.035713000043486, 1.503498731262652, 0.0
0.035, 0.976570161992277, 3.2904543229166676, 3.0328723701632763, 1.5078067505499377, 0.0
0.0351, 0.9765793498661631, 3.2875668576388897, 3.0299693774026193, 1.5121147698372235, 0.0
0.0352, 0.9765910815279025, 3.284597621527778, 3.0270899259509267, 1.516422789124509, 0.0
0.0353, 0.9766041155906674, 3.281807013888893, 3.024293885800433, 1.5207308084117948, 0.0
0.0354, 0.9766052307796269, 3.278805138888887, 3.021384170881028, 1.5250388276990803, 0.0
0.0355, 0.976613236222719, 3.2758946701388867, 3.018599298624605, 1.529346846986366, 0.0
0.0356, 0.9766319542967882, 3.2731778993055527, 3.0157761752509837, 1.5336548662736518, 0.0
0.0357, 0.9766286558372902, 3.270120208333332, 3.012975388663712, 1.5379628855609373, 0.0
0.0358, 0.9766374799692732, 3.2672965451388865, 3.010165548157304, 1.542270904848223, 0.0
0.0359, 0.9766427955291902, 3.2643887152777804, 3.0073382303399305, 1.5465789241355086, 0.0
0.036, 0.9766458970301582, 3.2613839062500016, 3.00457838855285, 1.5508869434227943, 0.0
0.0361, 0.9766614232026282, 3.258782725694445, 3.00182467980929, 1.55519496271008, 0.0
0.0362, 0.9766639911501463, 3.2557556423611094, 2.9990321272717826, 1.5595029819973656, 0.0
0.0363, 0.9766823590883651, 3.2532605034722213, 2.9962898182023108, 1.5638110012846513, 0.0
