Number of particles: 108
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 47.20789507944623
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
DryVolFrac increment: 1.0E-4
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	phi, 	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter, 		kT/E
0.0022, 0.7552413481402737, -3078.924778726439, -2889.400607892077, 10.12276293512379, -2927.0005860125802, 37.59997812050341, -0.13229539187304368, 1.6329988010043806, -0.001668222821845561, 0.0025769386328381694, 7.084454218107003, 0.756321379114467, 0.0070275569042993315, 0.40584800088750883, 0.13818798427206241, 0.005714373871455208
0.0023, 0.7893142598757069, -2407.2787313834556, -2053.7987672064633, 11.564226870425273, -2092.933797920911, 39.13503071444773, -0.20070632415686637, 1.7015426872149857, -0.0014256242059825736, 0.0033280460403573146, 7.093817500000004, 0.79069962361967, 0.03566166775274841, 0.5994008131951835, 0.11540599647004747, 0.0057143029578082686
0.0024, 0.8232299343218101, -1629.6440445206588, -1208.6370241690222, 13.707122528093784, -1285.4493780699643, 76.81235390094213, -0.24723448472294285, 1.7482869081342067, -0.0012168913791916547, 0.004734894016572579, 7.11140221193416, 0.8250778681248729, 0.09492521435423522, 0.8235317787717507, 0.09986377824179475, 0.005714407078414286
0.0025, 0.8567702095736521, -1113.4341587271388, -657.1436193924751, 16.791192337699048, -808.5206919655652, 151.3770725730901, -0.27851609570658586, 1.7799134905822438, -0.0010257626036093322, 0.007390140285896053, 7.137459434156372, 0.8594561126300759, 0.1945638168191018, 1.0813893837052722, 0.08834189531977944, 0.005715011575531441
0.0026, 0.8897104762550201, -738.8047038664041, -264.87233789120404, 21.04889250228884, -574.2279512466521, 309.35561335544804, -0.3003970497735799, 1.8023310414315785, -8.039331773071338E-4, 0.012553828050680624, 7.178493806584366, 0.8938343571352789, 0.34989907166705614, 1.4375858960540904, 0.07762804366581007, 0.005714289655718895
0.0027, 0.9211554406936505, -292.838294528104, 186.99074658878806, 26.819706440672967, -433.4326130479917, 620.4233596367798, -0.3137914218865505, 1.8166161205282871, -6.087418709069274E-4, 0.023126461878341057, 7.241961594650204, 0.9282126016404819, 0.5881262321931293, 1.8198902489760582, 0.0698676950755712, 0.0057151131677296695
0.0028, 0.9489964789596873, -5851.244196361762, -5365.5986515524055, 34.11532697099778, -6418.71655571935, 1053.1179041669452, -0.3143790484038043, 1.8186423056076362, -5.153652589506097E-4, 0.04388993264969038, 7.332016604938269, 0.9625908461456849, 0.9471751958954472, 2.0446841219785084, 0.06671917364676545, 0.005714604353445849
0.0029, 0.9685831204549729, -18126.862665467503, -17126.965637134886, 41.34724741510169, -16106.578849217412, -1020.3867879174753, -0.5931677530131723, 2.099590597522685, -0.0013777740746497885, 0.07654413309962854, 7.436957067901238, 0.9969690906508879, 1.4256172062225587, 0.9000587157801085, 0.10174389018463638, 0.005714349173159454
0.003, 0.5749722619666304, -13248.777779517937, -11476.363597115303, 1.7249375649211003, -9882.16590317715, -1594.1976939381532, -1.1798729871909293, 2.679946581600243, -0.007443829655800255, 4.4895803188092114E-4, 7.010607109053497, 1.031347335156091, 0.6292988125153148, 0.003150538983139277, 1.73923827073278, 0.005714326159725405
0.0031, 0.57122463062991, -1921.1021961099225, -264.9946455366996, 1.6339826770684085, -265.0212819306558, 0.026636393956181677, -1.2257502950740757, 2.7258182990973854, -0.007842373739641967, 4.56730658299983E-4, 7.010547695473255, 1.0657255796612939, 0.7832808993529926, 0.0027472640495328255, 1.8829904767439822, 0.005714553593429325
0.0032, 0.5869808417056644, -1937.5037133691096, -274.5241153786667, 1.70832899978504, -274.7086386070439, 0.18452322837721077, -1.2715988603996062, 2.771677853997251, -0.007942435943240424, 4.7969632009407185E-4, 7.010414958847735, 1.1001038241664969, 0.9532436019479257, 0.0031427576478972367, 1.779258191575624, 0.005714418546292367
0.0033, 0.5697341063122092, -1957.7375629136159, -281.54539122507197, 1.6938215875718798, -281.1934519974649, -0.35193922760706847, -1.3182592830465547, 2.818339515774186, -0.008265274195464698, 4.955220134793149E-4, 7.010503508230447, 1.1344820686716999, 1.133594842233115, 0.0029480949965918477, 1.856001560042074, 0.005714321550495199
0.0034, 0.5676130635065235, -1966.4537596204939, -282.2661312803848, 1.5758127623650386, -282.198950898641, -0.06718038174382363, -1.365073943523921, 2.865141384096307, -0.008581140558086134, 4.929240969521538E-4, 7.010483220164611, 1.1688603131769029, 1.3224549974254411, 0.0027919860971365963, 1.9262564553301404, 0.005714437292165618
0.0035, 0.5805806199360104, -1980.5070688734374, -294.5609554609492, 1.6684250679928332, -294.87889446583347, 0.3179390048842899, -1.4121505339081277, 2.9122315006699697, -0.008885615746720052, 5.213099216441484E-4, 7.01065011316873, 1.2032385576821059, 1.5260397713772513, 0.0026768064137245016, 1.9863630433705637, 0.005714487421407141
0.0036, 0.5687097471591186, -2014.8061873331735, -317.8111164888582, 1.6973606323517747, -317.57571725522644, -0.23539923363176374, -1.4596361904758155, 2.9597231666133683, -0.008892571126855788, 5.378937046005354E-4, 7.010756738683127, 1.2376168021873089, 1.7360020875423199, 0.0032471405970494246, 1.8205168964172693, 0.005714301534736752
0.0037, 0.5495533672182452, -2041.1437318663186, -332.23777636021214, 1.6408296999720786, -332.22785187931686, -0.009924480895287621, -1.5083504431339907, 3.0084317176274045, -0.009314294183347381, 5.399534197433054E-4, 7.010882520576131, 1.2719950466925118, 1.9534084430490928, 0.0028420163647242167, 1.9638050899916035, 0.005714433520229701
0.0038, 0.5535932675444393, -2050.848108047845, -331.6784008752155, 1.6769919328955374, -331.4811473519178, -0.1972535232977343, -1.5570936248220844, 3.0571841092664798, -0.009457839131889103, 5.666065168803795E-4, 7.0101408024691345, 1.3063732911977146, 2.179087792439418, 0.003078981569382461, 1.903569545491838, 0.005714298964802701
0.0039, 0.546013004002027, -2055.875284865879, -328.70787550092786, 1.6062298705947184, -328.91683009515356, 0.20895459422572507, -1.6062712273119335, 3.1063520862471696, -0.009944086220132377, 5.603566533860505E-4, 7.010363076131683, 1.3407515357029176, 2.4081168960101698, 0.0025932026213378884, 2.0922539841094614, 0.005714390691660023
0.004, 0.5177163531691045, -2066.528771662648, -336.30402789020116, 1.7267423413523693, -336.66785752535003, 0.36382963514886085, -1.6552544390121433, 3.1553549875859046, -0.010061078043785565, 6.053196024813972E-4, 7.011024598765428, 1.3751297802081208, 2.649698398657673, 0.0028575588800664573, 2.0100190047041115, 0.005714307816634147
0.0041, 0.535101416665402, -2094.2969899492678, -352.2679137038834, 1.6991128675330254, -352.121627332964, -0.14628637091939767, -1.7049407080274535, 3.2050395446895332, -0.010296564361102453, 6.07994218973299E-4, 7.010725823045269, 1.409508024713324, 2.890124468974148, 0.00288880037637576, 2.015642994151161, 0.005714355103603202
