This fits B3 to B7 into the virial expansion since maxPower is set to 5.
Number of particles: 108
dryVolFracMax: 0.0036
dryVolFracIncrement: 1.4E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 49.90418802469545
Number of monomers: 2916666.666666667
Number of chains: 145.83333333333334
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 5.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.00168, 0.42575922327955956, 4.0107045659157624E-4, -2.814792177113415, 1.8570116200919582, 2.9019606451938724, -0.0027840910896945784, 1.5028230034428334, -0.003525885873492983, 4.2493389282216836E-4, 3.168608909762365E-4, 6.34071399176955, 0.4258624051338283, 3218.525068672583, 768.3662612166353, 4271.32967370015, 0.7535182986436287
0.00182, 0.46119838953264797, 4.344929946408742E-4, -1.894301643277514, 3.3915729589643657, 3.241518134550484, -0.002827097521942463, 1.5029579328354332, -0.0037849317005278263, 5.329846009791521E-4, 4.248495776062115E-4, 6.343245020576131, 0.46135093889498063, 3222.38083246748, 769.2867570176642, 4276.4466878481, 0.7535182986436284
0.00196, 0.49663205940225896, 4.6791553269017225E-4, -0.39676060038459626, 3.5407013098370563, 3.591307198429484, -0.002909087092130857, 1.5030463451212548, -0.004041404021609224, 6.584606007722712E-4, 4.73856328706096E-4, 6.3456970679012334, 0.49683947265613304, 3226.119211663944, 770.1792293100679, 4281.407919981669, 0.7535182986436286
0.0021, 0.5320677855902695, 5.013380707394702E-4, -0.31111652810545243, 4.301709334741469, 3.954522961747584, -0.0028511762262442815, 1.5030537454073096, -0.00429548698435241, 8.027653294683326E-4, 6.415454286397953E-4, 6.349682479423865, 0.5323280064172854, 3232.2015171963226, 771.6312727963777, 4289.4797950022585, 0.7535182986436286
0.00224, 0.5674874170831842, 5.347606087887681E-4, 4.125830900935356, 4.191003283516858, 4.339675321126749, -0.002926669532776321, 1.503135152501715, -0.004547340124455383, 9.662549876253521E-4, 6.544156040537101E-4, 6.353262880658434, 0.5678165401784377, 3237.6722340424753, 772.9373102388597, 4296.740025916359, 0.7535182986436286
0.00238, 0.6028430966896537, 5.681831468380663E-4, 5.031046997477503, 5.521658144118152, 4.768587665474861, -0.002570919166451479, 1.5028904165837365, -0.0047971029938343145, 0.0011512964088386901, 0.0010748874185441458, 6.358398662551445, 0.6033050739395901, 3245.530286155949, 774.8132819942592, 4307.168508048271, 0.7535182986436285
0.00252, 0.6382936805463516, 6.016056848873642E-4, 4.140751119961707, 5.559006647364661, 5.268957007294117, -0.00258727796159175, 1.5029196683521868, -0.005044898696178134, 0.0013567446306311857, 0.0011008761039551986, 6.35820111111112, 0.6387936077007424, 3245.227785811224, 774.7410653565342, 4306.767057485928, 0.7535182986436288
0.00266, 0.6737059827601203, 6.350282229366621E-4, 7.2951534596008125, 6.247311280719128, 5.89740813648427, -0.0022912830108302723, 1.5027056336712217, -0.005290836634523421, 0.0015902821330002802, 0.0014092714906928684, 6.360447860082311, 0.6742821414618948, 3248.66922568, 775.5626486062382, 4311.334219126159, 0.7535182986436285
0.0028, 0.709045820391691, 6.684507609859605E-4, 7.956493304887884, 6.700535424336088, 6.722944929922534, -0.002093762027134275, 1.5025605545396523, -0.005535014678884134, 0.001857408698498386, 0.001583843953251473, 6.363682088477366, 0.7097706752230472, 3253.6275000371184, 776.7463494159499, 4317.914383623881, 0.7535182986436284
0.00294, 0.7443319262275394, 7.018732990352581E-4, 18.828985691890807, 7.497381010486599, 7.841128151419054, -0.0017494968621651918, 1.5022702892907378, -0.00577752089934227, 0.002168534084333321, 0.0018594899528437574, 6.369468251028805, 0.7452592089841995, 3262.510630919865, 778.8670407011319, 4329.703255770366, 0.7535182986436284
0.00308, 0.7795353356251346, 7.352958370845565E-4, 39.25855826830272, 8.874843340154442, 9.374558752178114, -8.182880908050093E-4, 1.5014817466643826, -0.006018434968330649, 0.0025380996055851058, 0.0026620472719405337, 6.378875349794239, 0.7807477427453519, 3276.9872441148605, 782.3230775249514, 4348.915281836692, 0.7535182986436285
0.00322, 0.8145009711632697, 7.687183751338544E-4, 79.63407833918819, 11.131776460241278, 11.476906092931264, 9.010555228566005E-4, 1.500007009110234, -0.006257829307468573, 0.0029853889603404992, 0.004173495869984674, 6.392278580246918, 0.8162362765065042, 3297.6873987866675, 787.2648754331286, 4376.386618244936, 0.7535182986436286
0.00336, 0.8490675314830746, 8.021409131831523E-4, 161.1667490947461, 14.331956307056814, 14.342950879395836, 0.004547211373943697, 1.4967552821205061, -0.006495770034601285, 0.0035403807474095675, 0.0075026006611354145, 6.414159074074076, 0.8517248102676566, 3331.6669695545756, 795.3769004109088, 4421.481171129814, 0.7535182986436285
