phi0,phi,alpha,zeta,lindemannParameter
0.0342,-34.82166804808971,6.615,9.90300053144663,1.0091456617606411
0.0343,-35.07280680625388,6.615,9.931956673351443,1.0935175386924838
0.0344,-35.30731275035434,6.615,9.96091281525626,1.0805533986263314
0.0345,-35.54957024846909,6.615,9.989868957161075,1.1018902577636849
0.0346,-35.79640400221508,6.615,10.018825099065891,0.9799124922768306
0.0347,-36.041965978828735,6.615,10.047781240970709,1.155255850927759
0.0348,-36.28146567742085,6.615,10.076737382875525,1.0094111967245196
0.0349,-36.52910982201722,6.615,10.10569352478034,1.0440505935849338
0.035,-36.76932296793424,6.615,10.134649666685156,1.1170831823805083
0.0351,-37.01797174996561,6.615,10.163605808589969,1.0415531768149178
0.0352,-37.26237897620959,6.615,10.192561950494785,1.0751756485572586
0.0353,-37.517634468617146,6.615,10.2215180923996,1.06325445830167
0.0354,-37.76758392429276,6.615,10.250474234304416,1.0501538274537408
0.0355,-38.02344100908879,6.615,10.279430376209232,1.0506217955476531
0.0356,-38.26432314252413,6.615,10.308386518114048,1.0424623588936923
0.0357,-38.52555504052481,6.615,10.337342660018862,1.143386844638928
0.0358,-38.77721692254715,6.615,10.366298801923678,1.0037342853958475
0.0359,-39.029266387395325,6.615,10.395254943828494,1.0646546023500023
0.036,-39.28198316475578,6.615,10.42421108573331,1.10632964004757
0.0361,-39.543506420161535,6.615,10.453167227638126,1.0814184812356091
0.0362,-39.80013876922108,6.615,10.48212336954294,1.028819616292585
0.0363,-40.05821176535372,6.615,10.511079511447756,1.0955691108381
0.0364,-40.3082096050458,6.615,10.540035653352572,1.0325631522420642
0.0365,-40.56777809600409,6.615,10.568991795257388,1.019285963810953
0.0366,-40.81840832238956,6.615,10.597947937162203,0.9983614492117108
0.0367,-41.08061495797772,6.615,10.62690407906702,0.9801834627865432
0.0368,-41.34149375312272,6.615,10.655860220971832,0.9932946993786756
0.0369,-41.61257989617977,6.615,10.68481636287665,1.1264021662604045
0.037,-41.87366372784078,6.615,10.713772504781463,0.9830415329778698
0.0371,-42.11940827507531,6.615,10.74272864668628,1.0875936349498985
0.0372,-42.39234405378492,6.615,10.771684788591095,1.0254852057581691
0.0373,-42.66107598650028,6.615,10.800640930495913,0.9496442207710296
0.0374,-42.933973530956585,6.615,10.829597072400729,1.030928361610367
0.0375,-43.19089247818928,6.615,10.858553214305545,1.0460876889896478
0.0376,-43.45568096866019,6.615,10.88750935621036,1.1168748493497702
0.0377,-43.72293470958412,6.615,10.916465498115176,0.9816715062925286
0.0378,-43.991169121631735,6.615,10.94542164001999,1.015610693495136
0.0379,-44.25914957528698,6.615,10.974377781924806,1.0046954814249405
0.038,-44.53177285660116,6.615,11.00333392382962,0.97257558591691
0.0381,-44.80011296161579,6.615,11.032290065734436,1.0428986186855056
0.0382,-45.075703672205854,6.615,11.061246207639252,0.9965669314539805
0.0383,-45.34663459930571,6.615,11.090202349544068,1.0881557110318183
0.0384,-45.62831507902551,6.615,11.119158491448884,0.9978060921822708
0.0385,-45.88073533130436,6.615,11.148114633353698,0.9929011601572194
0.0386,-46.15968386198313,6.615,11.177070775258514,1.0123421133860584
0.0387,-46.43306114449115,6.615,11.20602691716333,0.9407836010976128
0.0388,-46.71155453091365,6.615,11.234983059068146,0.9461722143361008
0.0389,-46.9787835609068,6.615,11.263939200972962,0.9829887515713448
0.039,-47.26138387182261,6.615,11.292895342877776,0.9321570437803256
0.0391,-47.53220190841431,6.615,11.321851484782592,0.9993768903060132
0.0392,-47.80820973426953,6.615,11.350807626687407,0.9978941408354284
0.0393,-48.08304631676814,6.615,11.379763768592223,0.9768678330562256
0.0394,-48.37633530337072,6.615,11.40871991049704,0.9970466164733722
0.0395,-48.648351450300105,6.615,11.437676052401857,0.8929841664425868
0.0396,-48.91361419240527,6.615,11.466632194306673,0.9384471092412382
0.0397,-49.2152721827634,6.615,11.495588336211483,0.9452505258650185
0.0398,-49.46509897183165,6.615,11.5245444781163,0.8030112235553047
0.0399,-49.75219448324503,6.615,11.553500620021117,0.9368692322470508
0.04,-50.04462290626055,6.615,11.582456761925933,0.8130553304373382
0.0401,-50.32257921665064,6.615,11.611412903830749,0.8271520801915027
0.0402,-50.57647790203792,6.615,11.640369045735564,0.7428577877940957
0.0403,-50.888308836538265,6.615,11.66932518764038,0.7241029911264579
0.0404,-51.186883950763,6.615,11.698281329545194,0.849356137747062
0.0405,-51.46945550108116,6.615,11.72723747145001,0.8183581567952
0.0406,-51.74311078542544,6.615,11.756193613354826,0.7934724473790463
0.0407,-52.06673014941713,6.615,11.785149755259642,0.7746123743672103
0.0408,-52.09502887130247,6.615,11.814105897164456,0.3695196201574278
0.0409,-52.56664813997217,6.615,11.843062039069272,0.5775090971702583
0.041,-52.73564322369967,6.615,11.872018180974088,0.4302796248453479
0.0411,-52.94623210277682,6.615,11.900974322878904,0.375182622093352
0.0412,-53.231214921494576,6.615,11.92993046478372,0.3734803211238015
0.0413,-53.51799201758181,6.615,11.958886606688536,0.3726896825664219
0.0414,-53.80397942875366,6.615,11.98784274859335,0.3796381700618685
0.0415,-54.093207436195726,6.615,12.016798890498166,0.3724296730295611
0.0416,-54.37860300513172,6.615,12.04575503240298,0.3712367043264461
0.0417,-54.66805427903326,6.615,12.074711174307796,0.3718831474331124
0.0418,-54.95808176203124,6.615,12.103667316212611,0.3724254745443314
0.0419,-55.24767451291999,6.615,12.132623458117427,0.3705992192465883
0.042,-55.57683381877889,6.615,12.161579600022243,0.3581017809932316
0.0421,-55.8262731166619,6.615,12.19053574192706,0.3754328190182682
0.0422,-56.15517658910952,6.615,12.219491883831877,0.3568373311608245
0.0423,-56.41202610718677,6.615,12.24844802573669,0.3697924065619877
0.0424,-56.70384700482308,6.615,12.277404167641508,0.3678947764227783
0.0425,-57.03351277159056,6.615,12.30636030954632,0.3533115635580182
0.0426,-57.29368247666337,6.615,12.335316451451137,0.3682267317063553
0.0427,-57.60516349172868,6.615,12.364272593355953,0.3599571096098106
0.0428,-57.92162361943607,6.615,12.393228735260768,0.3347697743538261
0.0429,-58.19052922638106,6.615,12.422184877165584,0.3673876117039228
0.043,-58.53276620155257,6.615,12.4511410190704,0.309004820503201
0.0431,-58.829163382208975,6.615,12.480097160975214,0.3272682939184157
0.0432,-59.21243201171266,6.615,12.50905330288003,0.1319024011717209
0.0433,-59.508473388984655,6.615,12.538009444784846,0.1296687018877143
0.0434,-59.725234466749626,6.615,12.566965586689662,0.3125511973585103
0.0435,-60.09428772306468,6.615,12.595921728594478,0.1217236549625554
0.0436,-60.39031179891436,6.615,12.624877870499294,0.1184442550229951
0.0437,-60.6914608951348,6.615,12.653834012404108,0.1194280166071714
0.0438,-60.98413859267991,6.615,12.682790154308924,0.1131685761293689
0.0439,-61.28548344815103,6.615,12.71174629621374,0.1142584714299954
0.044,-61.57580028455528,6.615,12.740702438118555,0.1071346799848711
0.0441,-61.87551916972382,6.615,12.769658580023371,0.106195771357798
0.0442,-62.178899887605056,6.615,12.798614721928187,0.1057861854512836
0.0443,-62.47750563058153,6.615,12.827570863833,0.1030599197352607
0.0444,-62.779903770075705,6.615,12.856527005737815,0.1017647774424693
0.0445,-63.076674420859945,6.615,12.885483147642631,0.0986784063334211
0.0446,-63.38446866053595,6.615,12.914439289547447,0.0988185630809736
0.0447,-63.68406402389466,6.615,12.943395431452265,0.0964372705085685
0.0448,-63.98699438519517,6.615,12.97235157335708,0.0951994979743684
0.0449,-64.29228244248276,6.615,13.001307715261897,0.0934662497340214
0.045,-64.5968436862977,6.615,13.03026385716671,0.0920111948410592
0.0451,-64.90075127139926,6.615,13.059219999071528,0.090574334784665
0.0452,-65.20601639588088,6.615,13.088176140976342,0.0892277214158697
0.0453,-65.51413165176808,6.615,13.117132282881158,0.0884923240254104
0.0454,-65.81991200418005,6.615,13.146088424785972,0.0865679578459942
0.0455,-66.12989307948092,6.615,13.175044566690788,0.0862147410295187
0.0456,-66.43959836992425,6.615,13.204000708595604,0.085383070220027
0.0457,-66.74889680370546,6.615,13.23295685050042,0.0846710712232708
0.0458,-67.05523689344783,6.615,13.261912992405236,0.0827183709088681
0.0459,-67.36644996467898,6.615,13.290869134310052,0.0819910805897428
0.046,-67.67780643852903,6.615,13.319825276214866,0.0807669038285655
0.0461,-67.98774581421806,6.615,13.348781418119682,0.0793679221954965
0.0462,-68.29899068818062,6.615,13.377737560024498,0.0785208801158106
0.0463,-68.6142275976701,6.615,13.406693701929314,0.0780811560464076
0.0464,-68.92726464051879,6.615,13.43564984383413,0.0768104998621228
0.0465,-69.24003532570008,6.615,13.464605985738944,0.0759349346000183
0.0466,-69.55472672048552,6.615,13.49356212764376,0.0750722689196925
0.0467,-69.86876238026328,6.615,13.522518269548575,0.0738691476905914
0.0468,-70.18919531764305,6.615,13.551474411453391,0.074046149331537
0.0469,-70.5033313016483,6.615,13.580430553358209,0.072536807749354
0.047,-70.81930244343448,6.615,13.609386695263025,0.0717050905614501
0.0471,-71.13695267201874,6.615,13.638342837167835,0.0708256132026893
0.0472,-71.4563581886354,6.615,13.667298979072651,0.070253212003386
0.0473,-71.77395865014358,6.615,13.696255120977469,0.0691793369861105
0.0474,-72.09532107114373,6.615,13.725211262882285,0.0688770279374536
0.0475,-72.41770257661537,6.615,13.7541674047871,0.0684930705574298
0.0476,-72.73815720880084,6.615,13.783123546691916,0.0675326099994698
0.0477,-73.0598794851214,6.615,13.81207968859673,0.0670167606352976
0.0478,-73.38333109986839,6.615,13.841035830501546,0.066388253644181
0.0479,-73.70504736134137,6.615,13.869991972406362,0.0654544857028976
0.048,-74.02743291501983,6.615,13.898948114311178,0.0648182596694845
0.0481,-74.35489052225124,6.615,13.927904256215994,0.0647485778547285
0.0482,-74.67889210855539,6.615,13.95686039812081,0.0635644069788052
0.0483,-75.00322143745981,6.615,13.985816540025624,0.0629158275648431
0.0484,-75.33212603244237,6.615,14.01477268193044,0.0626929690312013
0.0485,-75.65726344262333,6.615,14.043728823835256,0.0620300354152082
0.0486,-75.98588560442498,6.615,14.072684965740072,0.0615096946674942
0.0487,-76.31340000255109,6.615,14.101641107644888,0.0606509434287643
0.0488,-76.64320313379898,6.615,14.130597249549702,0.0603276551919521
0.0489,-76.97147992812926,6.615,14.159553391454518,0.0595153818297427
0.049,-77.30476328752385,6.615,14.188509533359332,0.0592988121192257
0.0491,-77.63539410116559,6.615,14.21746567526415,0.0586162106421823
0.0492,-77.96678601550838,6.615,14.246421817168963,0.0582201296527239
0.0493,-78.29926699633573,6.615,14.27537795907378,0.0577330719083468
0.0494,-78.63409890178743,6.615,14.304334100978595,0.057437973200097
0.0495,-78.96734552155263,6.615,14.333290242883413,0.0567957260203532
0.0496,-79.30378098607433,6.615,14.362246384788229,0.0565772452928788
0.0497,-79.63883444062681,6.615,14.391202526693045,0.0560354018238578
0.0498,-79.97455639825377,6.615,14.42015866859786,0.0556212618905105
0.0499,-80.31033118036379,6.615,14.449114810502676,0.0550715981705546
