phi0,  phi, <alpha>,zeta,  lindemannParameter,    x-link,    kT/E_Before_Conversion,kT/E
0.00961,0.570531073091075,3.902,0.571061411120031,0.148086210993088,0.0005778,0.000296691885476932,0.296691885476932
0.00983,0.56928461356666,3.87,0.569823258549663,0.147157565273676,0.0006027,0.000284434331223779,0.284434331223779
0.01007,0.569433934489923,3.839,0.570012562409212,0.149827657578331,0.0006276,0.000273149412728763,0.273149412728763
0.01027,0.56772794357542,3.81,0.568197860071587,0.148255677577087,0.0006525,0.000262725779967159,0.262725779967159
0.01052,0.568912743760319,3.782,0.569369037849683,0.147203249693349,0.0006774,0.000253068455017082,0.253068455017082
0.01069,0.566010014718293,3.755,0.566439976065553,0.148407855529607,0.0007023,0.000244095929700372,0.244095929700372
0.01092,0.566490249681104,3.73,0.566918218617671,0.148996890961104,0.0007272,0.000235737859500236,0.235737859500236
0.01113,0.566103347636394,3.706,0.566520978152424,0.148738607964432,0.0007521,0.000227933215567838,0.227933215567838
0.01128,0.562918082813101,3.682,0.563295426183836,0.149791919407759,0.000777,0.000220628792057363,0.220628792057363
0.01151,0.563867336245272,3.659,0.564250332698957,0.146655961203741,0.0008019,0.000213777991555769,0.213777991555769
0.01174,0.564941678775367,3.638,0.565305592529215,0.14700120075697,0.0008268,0.000207339829981339,0.207339829981339
0.01195,0.565138621976777,3.617,0.565503866356278,0.1485806684135,0.0008517,0.000201278116036834,0.201278116036834
0.01208,0.561742043328769,3.596,0.562090241872929,0.149111811848294,0.0008766,0.000195560770509436,0.195560770509436
0.01232,0.563596413252312,3.577,0.563935822458278,0.1473708903086,0.0009015,0.000190159258378892,0.190159258378892
0.01248,0.561894930101393,3.558,0.562222885573331,0.149948025948115,0.0009264,0.000185048112509252,0.185048112509252
0.0127,0.5630039332985,3.539,0.563326349663243,0.147848366582988,0.0009513,0.000180204532143983,0.180204532143983
0.00245,0.778988167665147,6.926,0.814244096674966,0.149717702010598,0.00003175,0.0053993250843644,5.3993250843644
0.00251,0.775550327888691,6.853,0.807902074484207,0.140248780606833,0.0000335,0.0051172707889125,5.1172707889125
0.00252,0.758990373534161,6.784,0.786846930928605,0.145535270924178,0.00003525,0.0048632218844984,4.8632218844984
0.00256,0.750973999810102,6.719,0.776561563893861,0.147798261952308,0.000037,0.0046332046332046,4.6332046332046
0.0026,0.743689362675317,6.657,0.767251692944006,0.149682208556402,0.00003875,0.0044239631336405,4.4239631336405
0.00267,0.744832281443043,6.599,0.767422167685035,0.143080398606662,0.0000405,0.0042328042328042,4.2328042328042
0.00267,0.728678812309533,6.544,0.748303713493596,0.148201749269276,0.00004225,0.0040574809805579,4.0574809805579
0.00272,0.725642646144691,6.491,0.744090429895631,0.146519600820723,0.000044,0.0038961038961038,3.8961038961038
0.00276,0.720290989276227,6.441,0.737677822365653,0.149226246820202,0.00004575,0.0037470725995316,3.7470725995316
0.0028,0.715458766353838,6.393,0.731806461342282,0.148948576084003,0.0000475,0.0036090225563909,3.6090225563909
0.00286,0.715805584815847,6.347,0.731540387676391,0.144605853956235,0.00004925,0.0034807831762146,3.4807831762146
0.0029,0.711623658655074,6.303,0.726493596917621,0.146017657504603,0.000051,0.0033613445378151,3.3613445378151
0.00294,0.707985446057342,6.261,0.721852487277338,0.143727859166282,0.00005275,0.0032498307379823,3.2498307379823
0.00296,0.699851645634502,6.221,0.712765902745139,0.146827302040455,0.0000545,0.0031454783748361,3.1454783748361
0.003,0.696738775993097,6.182,0.708920327834653,0.145872300810889,0.00005625,0.003047619047619,3.047619047619
0.00306,0.698036202583979,6.144,0.710019842418095,0.145195873265566,0.000058,0.0029556650246305,2.9556650246305
0.00308,0.6908673164608,6.108,0.702115088299722,0.147805941853128,0.00005975,0.0028690974297668,2.8690974297668
0.00312,0.688280491448521,6.073,0.699107206661261,0.148967863865259,0.0000615,0.002787456445993,2.787456445993
0.00315,0.684035585469809,6.04,0.694132013039976,0.146090351711818,0.00006325,0.0027103331451157,2.7103331451157
0.0032,0.683882279802602,6.007,0.693780072964536,0.14647257229462,0.000065,0.0026373626373626,2.6373626373626
